student_id,student_name,age,gender,socioeconomic_status,attendance_percentage,assignment_timeliness,quiz_test_avg_pct,fee_payment_status,lms_login_count_monthly,time_spent_online_hours_week
STU_0428,Student 428,21.0,Male,2.0,57.368620982966476,40.5658694026584,27.448578675456943,Paid,17.36946484398397,16.633727157133016
STU_0429,Student 429,24.0,Female,3.0,75.15560915529558,87.37198263454445,94.68993156650637,Paid,8.309604897625015,7.302324223635406
STU_0430,Student 430,22.0,Female,2.0,59.38661904263776,92.17229401185008,67.2166946248856,Paid,10.796808659452804,9.874842885040987
STU_0431,Student 431,22.0,Female,5.0,92.07701607795894,86.34360749946667,94.47010975566887,Paid,17.0,12.301288589894007
STU_0432,Student 432,24.0,Female,5.0,50.20747319757347,40.00003404244838,27.045429102775223,Paid,9.419846173578273,12.180786638302738
STU_0433,Student 433,18.0,Female,5.0,61.85433551654731,50.67448326094095,53.99841750606646,Paid,18.10236109698466,14.241236319036474
STU_0434,Student 434,20.0,Female,2.0,71.6948900884198,61.4988916744141,77.78697727536819,Paid,11.842864791276845,14.37809115677109
STU_0435,Student 435,19.0,Female,4.0,100.0,100.0,100.0,Paid,14.0,12.827508405894775
STU_0436,Student 436,18.0,Male,4.0,87.77532116704953,76.99811337065115,91.69069341206189,Paid,9.07465031810983,10.022225520326554
STU_0437,Student 437,19.0,Male,1.0,77.5618162210298,68.7828142076867,82.2329955314604,Partial,17.72045697951995,13.996642054965648
STU_0438,Student 438,24.0,Male,5.0,79.6565278146882,61.05121403242362,54.759821117505076,Paid,10.145924449777809,11.708946423403578
STU_0439,Student 439,23.0,Other,4.0,83.52601189352804,87.9307435014741,95.11070558716835,Unpaid,10.352720337911897,6.700987772465262
STU_0440,Student 440,19.0,Female,1.0,72.41304419229947,71.40460076003467,50.70559800873295,Paid,13.15796398131863,11.749669901700335
STU_0441,Student 441,20.0,Male,4.0,58.623337522864624,41.56565588582622,33.322418870495206,Paid,10.117303189373663,9.918558707230902
STU_0442,Student 442,,Female,5.0,100.0,86.60755604022881,100.0,Paid,10.18940228023966,11.545538794435362
STU_0443,Student 443,19.0,Female,3.0,79.96041143608521,100.0,95.37955837088535,Paid,14.455590084770277,11.852391830637064
STU_0444,Student 444,24.0,Male,5.0,74.66935933686358,75.1599756808951,52.74395304084618,Partial,13.205047573231743,9.525054918290532
STU_0445,Student 445,23.0,Female,2.0,75.9524290337178,77.47770996542727,100.0,Paid,15.549991888498703,12.78969729408875
STU_0446,Student 446,24.0,Female,4.0,64.15504195881587,65.7398493342068,72.48685273224343,Unpaid,10.065734675275529,7.867186279901078
STU_0447,Student 447,19.0,Male,4.0,37.40178302751466,58.32116385068231,67.49490249435179,Unpaid,13.036224403072701,7.66758777636138
STU_0448,Student 448,24.0,Female,2.0,64.95427595794685,49.276060523136195,37.510426104073424,Paid,11.735580408102177,12.322035167022074
STU_0449,Student 449,20.0,Male,2.0,100.0,94.05406719735318,97.46274604371162,Paid,10.122913089611274,11.219579690194978
STU_0450,Student 450,19.0,Female,3.0,78.51104051090351,75.97656241096585,79.06746206163619,Partial,16.49329870362462,14.18083123979946
STU_0451,Student 451,19.0,Other,4.0,78.70805958264438,52.89042220329851,43.032603923814406,Paid,10.724109265090771,12.967911476437008
STU_0452,Student 452,19.0,Female,4.0,74.73967765669265,60.9975549079725,58.959718681694596,Partial,14.388683532175914,10.864277985480108
STU_0453,Student 453,,Male,3.0,98.11687139020206,100.0,81.99438744660378,Paid,17.631196261047243,10.953369844981111
STU_0454,Student 454,18.0,Female,1.0,96.64644722313082,100.0,95.83948560548798,Paid,10.386242735783854,10.05306181427584
STU_0455,Student 455,18.0,Female,3.0,70.23414622307234,84.29014934960281,95.97630443672064,Paid,9.366049658917664,8.98802423004701
STU_0456,Student 456,20.0,Male,5.0,77.44488280944341,68.6085294714724,59.64635036356737,Paid,15.014897024923771,10.822857078921748
STU_0457,Student 457,23.0,Female,4.0,86.66925552603861,79.68382692425607,100.0,Unpaid,13.696061281886063,11.68833233396744
STU_0458,Student 458,24.0,Male,2.0,72.90567648348286,46.08469405791237,28.851595907491692,Paid,9.310036347425385,8.431807881303524
STU_0459,Student 459,22.0,Female,5.0,52.136156016534294,66.11517415127894,62.993069953731805,Partial,15.051325033548398,8.853651950060536
STU_0460,Student 460,19.0,Male,4.0,45.87289829891264,62.32268233040408,54.445522767034575,Paid,10.666682286990618,9.450987761907788
STU_0461,Student 461,24.0,Male,3.0,94.23639289751318,100.0,97.83783002352557,Paid,13.587310570415863,9.520904951800217
STU_0462,Student 462,19.0,Male,5.0,96.45169569493562,100.0,100.0,Paid,12.406340183307147,11.666466234875418
STU_0463,Student 463,20.0,Female,4.0,87.95492687809597,94.28655578044456,82.4730898228754,Paid,14.450417310863747,10.913139138950564
STU_0464,Student 464,19.0,Male,1.0,74.18456350651176,97.53779105471214,92.12254468355778,Paid,12.131953231579246,13.289239564071726
STU_0465,Student 465,18.0,Female,1.0,16.109337619541336,13.10221848217316,20.956287514850835,Paid,6.4130883534637775,11.41427631126762
STU_0466,Student 466,22.0,Male,2.0,77.53840720963913,51.033251734555876,52.151157093567704,Partial,12.387686092690265,12.552605792368944
STU_0467,Student 467,21.0,Male,4.0,76.62117427991068,89.53204443851244,91.63414383022048,Paid,16.18127475078476,9.988585011425739
STU_0468,Student 468,19.0,Female,1.0,73.6190750257297,46.560738135599266,34.97742206040458,Paid,9.197900128660613,12.609342062088386
STU_0469,Student 469,24.0,Female,3.0,65.29997726780785,67.85300801020833,66.99400635097837,Partial,11.931258710787644,14.117070256141353
STU_0470,Student 470,18.0,Male,4.0,87.4639205245416,100.0,100.0,Partial,13.666630582230537,11.870896313731151
STU_0471,Student 471,21.0,Female,3.0,48.84148429592102,53.705366236448974,34.39111443947722,Paid,15.909566512912582,15.600635577127356
STU_0472,Student 472,22.0,Female,3.0,84.91117476742582,100.0,91.63229019161167,Paid,12.682192754463571,10.23774610113843
STU_0473,Student 473,21.0,Female,1.0,67.87016916438864,38.38123425218397,16.594734697879936,Unpaid,14.161197192429047,8.348106726515343
STU_0474,Student 474,18.0,Male,4.0,58.422786907205484,57.17987681916675,63.623585182491645,Paid,7.9978443852423835,7.478353315378005
STU_0475,Student 475,23.0,Male,5.0,90.56007143245397,90.82190341124381,100.0,Paid,12.28981113407129,14.603507299125157
STU_0476,Student 476,23.0,Female,1.0,89.89880567966605,69.73726343692985,67.53634358942534,Paid,11.97946674171595,8.007573523635028
STU_0477,Student 477,21.0,Male,1.0,99.52545115618872,82.21945929532444,70.15321912114088,Partial,15.728834774949581,12.86345995133778
STU_0478,Student 478,20.0,Female,,63.850632874390996,51.173703711992,39.458746294537576,Paid,10.559904595822037,10.348240084591442
STU_0479,Student 479,,Female,4.0,85.68979428603976,69.19508487530082,65.63039838082791,Unpaid,11.143084678979388,9.54559385155407
STU_0480,Student 480,,Female,3.0,68.2449076603815,66.62498790792348,63.01452336322518,Paid,10.4035361022063,9.31472485142892
STU_0481,Student 481,21.0,Female,4.0,56.09205635793055,47.04758285564816,57.989564197808605,Partial,10.865455570541283,10.577226053743047
STU_0482,Student 482,19.0,Other,3.0,79.01696752336684,83.78559328480198,75.75908087148582,Paid,11.08013709919673,9.41574386572891
STU_0483,Student 483,19.0,Male,1.0,47.23437558381964,56.975832576865585,62.1967726350959,Paid,14.5054124662494,9.408589238788839
STU_0484,Student 484,24.0,Female,2.0,51.01376124669829,59.740445642481625,56.074805291507204,Unpaid,9.080190370750968,9.970159071262396
STU_0485,Student 485,,Male,5.0,62.36243540509191,56.21054172732057,47.27345826444252,Paid,8.324288009685235,11.308877169732561
STU_0486,Student 486,23.0,Male,1.0,48.20110158832813,52.46823603029521,48.50372327020348,Paid,10.481857671303635,11.980073872958659
STU_0487,Student 487,20.0,Female,4.0,78.834756195994,94.361689938645,98.40015052109676,Paid,12.064861022708687,9.412959576574721
STU_0488,Student 488,18.0,Female,5.0,87.20432424598823,93.88779296515058,100.0,Paid,15.21478676245554,10.10493755047242
STU_0489,Student 489,19.0,Other,2.0,42.752163963961564,70.63682938061287,67.61315113471099,Paid,7.525912459384382,8.194580465382634
STU_0490,Student 490,24.0,Female,2.0,76.80085991678266,91.53354471828297,77.08628714870973,Partial,11.658142183462934,13.964654111322794
STU_0491,Student 491,23.0,Male,3.0,66.02410598113217,91.80021207085909,100.0,Paid,17.66736798569795,15.124880150768067
STU_0492,Student 492,22.0,Male,5.0,93.14001958280579,55.75487266385482,44.976840066029446,Paid,20.0,16.407929353588468
STU_0493,Student 493,23.0,Female,3.0,61.76836164200813,63.218503459111616,66.348381471242,Paid,12.104620273261574,12.832024040201777
STU_0494,Student 494,19.0,Male,1.0,48.009763573248854,43.15077605896558,42.85278404652053,Partial,7.040353208833801,9.361709729454073
STU_0495,Student 495,19.0,Male,5.0,62.829623032818894,60.95492707810567,59.052085969951044,Partial,9.496292102591159,9.989363146522738
STU_0496,Student 496,23.0,Male,1.0,53.07266877553904,40.998277473976955,35.15456187172087,Paid,11.34731020312016,11.998268894856015
STU_0497,Student 497,18.0,Male,3.0,100.0,100.0,100.0,Paid,14.874671052105409,11.345003317616666
STU_0498,Student 498,21.0,Male,5.0,46.095781453295544,18.970434967034354,0.0,Unpaid,9.727356985566525,7.034752470050621
STU_0499,Student 499,19.0,Male,3.0,100.0,100.0,100.0,Paid,10.826622728476801,11.859305233487046
STU_0500,Student 500,23.0,Male,5.0,59.18042856600345,47.60476026329535,36.65466697056692,Unpaid,13.697338456121777,14.324145439559338
STU_0501,Student 501,24.0,Male,3.0,61.44717486133982,53.94138350953331,58.836866426541086,Unpaid,11.972190703210892,8.749631472893384
STU_0502,Student 502,23.0,Other,2.0,67.83529806633348,74.41282460981955,78.6731320250387,Partial,13.27266681748503,13.280176373574315
STU_0503,Student 503,20.0,Male,3.0,83.89100928232739,85.0726752003224,100.0,Paid,12.944518175650233,14.833790514601496
STU_0504,Student 504,21.0,Male,2.0,73.55687294676699,89.36568661786379,91.73867624432062,Partial,10.897969632439363,10.44449241270544
STU_0505,Student 505,22.0,Female,,79.23277914996109,64.69022656227125,54.740916394662705,Partial,12.720015927974163,9.72400359450359
STU_0506,Student 506,,Male,5.0,85.04231233863274,83.83172755537583,64.57466770044421,Paid,11.013851763670292,10.752963228888657
STU_0507,Student 507,22.0,Female,5.0,65.18269682457625,78.51429357974352,74.32865572126784,Paid,12.351643241253061,10.074753684225128
STU_0508,Student 508,21.0,Female,5.0,73.9343020849856,79.35229824125658,55.85419309466043,Paid,9.755018789074153,8.644049174624273
STU_0509,Student 509,21.0,Male,4.0,71.93835491312781,78.32226871506975,70.78044023934069,Paid,12.311585145238956,12.022160707162563
STU_0510,Student 510,21.0,Male,1.0,54.11069808517297,70.73134096092147,67.21977351695901,Paid,12.769773581566216,8.177427840723318
STU_0511,Student 511,22.0,Female,5.0,91.5960846379456,85.50244790490268,77.22345616855559,Paid,15.0,9.612142155015546
STU_0512,Student 512,24.0,Female,2.0,88.96377691337662,79.71131375654255,80.2125976449215,Paid,14.219935874842891,12.148549698169331
STU_0513,Student 513,,Male,5.0,63.02598099329329,71.66454754727833,68.83129941624784,Paid,10.22180646960735,10.066286156978812
STU_0514,Student 514,23.0,Female,4.0,76.00397087747564,73.7624985873093,69.83026009136391,Paid,17.281452248362243,14.327835278260993
STU_0515,Student 515,22.0,Male,2.0,97.76380832623181,100.0,70.91019259555233,Partial,10.780508855964253,14.140705204948903
STU_0516,Student 516,21.0,Other,4.0,70.12825332024273,75.67485487696858,60.13839270874199,Unpaid,12.757828581349674,11.587942362826478
STU_0517,Student 517,23.0,Male,2.0,42.1255444186561,32.775284214302175,40.487164996560686,Paid,10.058602692309666,11.225645646824422
STU_0518,Student 518,24.0,Female,3.0,71.27647817304869,76.35223857521581,86.00331385058514,Paid,9.207944503220567,7.65290638038102
STU_0519,Student 519,20.0,Female,1.0,54.242544605673764,40.702049642335766,18.63672902658782,Paid,11.239386576714741,12.155568615390445
STU_0520,Student 520,24.0,Female,,48.880551597249706,63.08447862260555,53.307860447795974,Partial,10.497322672133429,9.19587960584536
STU_0521,Student 521,21.0,Female,4.0,56.31444999145069,35.357165393228414,48.22074980441794,Partial,13.507527572802424,11.8966054515634
STU_0522,Student 522,22.0,Male,1.0,53.24501227538249,71.57599138832526,62.95952562746348,Unpaid,15.116210578105845,12.3404080389146
STU_0523,Student 523,19.0,Male,4.0,95.6610162867733,100.0,98.66211055449865,Paid,14.770396961979168,14.451146950817645
STU_0524,Student 524,21.0,Male,4.0,73.83878112103295,71.37036657669285,88.67203052488374,Unpaid,10.579958781222576,7.670026281861289
STU_0525,Student 525,19.0,Male,4.0,57.651269858762994,69.10128212277114,64.76235438545041,Paid,9.535864045577162,5.201454753558502
STU_0526,Student 526,23.0,Female,1.0,81.11984818523543,88.78974784767075,82.73311492542537,Partial,15.552281605631102,12.349275408639702
STU_0527,Student 527,20.0,Male,,56.15925227276953,76.11497755764043,74.23053727052887,Paid,9.83761380727602,10.855869417448258
STU_0528,Student 528,18.0,Male,1.0,23.58763645724494,43.40356253254694,65.64449210734489,Unpaid,11.508135255940367,11.058606379585184
STU_0529,Student 529,24.0,Other,4.0,55.00903421165176,60.293390874146056,65.64781290961982,Paid,14.25722684579375,14.593021897724697
STU_0530,Student 530,20.0,Female,5.0,71.7837347361264,58.70717441550275,58.93615394885996,Partial,8.00582328180845,9.877656989263562
STU_0531,Student 531,21.0,Female,4.0,60.812981206104105,52.690346199410484,46.39802673123148,Partial,9.878820372957403,8.811713522758982
STU_0532,Student 532,19.0,Other,2.0,66.25084425298557,65.17614096581084,71.64194410398432,Paid,10.307937440588082,5.50312841201468
STU_0533,Student 533,24.0,Male,4.0,88.76808265423281,100.0,100.0,Paid,11.922669524792303,10.486710294005714
STU_0534,Student 534,,Male,3.0,42.3979706547545,35.55217373469237,22.67403162098673,Unpaid,7.07106783942776,10.591451924229476
STU_0535,Student 535,22.0,Female,4.0,87.26527740150615,81.67116959505411,89.91070789840802,Paid,15.631367328430382,12.031588098880963
STU_0536,Student 536,19.0,Female,2.0,75.27409013387002,100.0,98.18617256051883,Paid,15.093903513440159,12.603592284075608
STU_0537,Student 537,22.0,Male,2.0,56.6819382356932,55.1174605650273,55.41504418057058,Paid,9.37492358708856,10.530182302157698
STU_0538,Student 538,23.0,Female,1.0,71.7718734329649,62.25089507896582,51.639427043106,Paid,10.278538884611589,8.108684693806163
STU_0539,Student 539,24.0,Male,5.0,88.55567955403284,100.0,95.20021566605308,Paid,20.295990893892817,16.394467240224046
STU_0540,Student 540,24.0,Male,4.0,54.67377715256116,53.831762908167384,41.47005572549344,Paid,9.280908064622352,12.914697612314587
STU_0541,Student 541,18.0,Female,1.0,81.46495601753601,60.62096856603253,47.682350524636924,Paid,11.247873858017801,10.278310225222087
STU_0542,Student 542,21.0,Female,5.0,93.78862522871385,100.0,100.0,Paid,13.871635251114323,9.677688781892558
STU_0543,Student 543,22.0,Female,4.0,100.0,88.79441018951088,84.53301140419359,Unpaid,12.284867095861753,11.00923149388693
STU_0544,Student 544,18.0,Male,3.0,90.52258493941453,91.17636891525817,75.58071687690918,Unpaid,12.520513610815794,6.8114885881901595
STU_0545,Student 545,19.0,Female,4.0,53.24292850698704,52.22084180017669,78.3454735700372,Partial,11.137530795850465,11.242571925878465
STU_0546,Student 546,19.0,Male,2.0,83.61756622794663,87.06908382999457,73.57322335820334,Paid,11.88909356671795,11.849095538656133
STU_0547,Student 547,18.0,Male,2.0,88.6256472952176,55.75953620674764,68.86477173897964,Unpaid,10.483402141324262,13.592973658353255
STU_0548,Student 548,24.0,Female,3.0,46.118344331458594,41.09185214947008,23.374288450008457,Paid,12.695214577584325,10.959617703658912
STU_0549,Student 549,19.0,Other,1.0,50.87725169409126,67.74980759582678,73.22783561784033,Paid,7.677634467274882,9.655787909930382
STU_0550,Student 550,23.0,Female,5.0,92.5947340208535,100.0,96.99327557657571,Unpaid,11.415190173987932,8.985018882222164
STU_0551,Student 551,23.0,Female,4.0,98.2153108118564,83.34595508725158,75.79727431095073,Partial,16.99647564718695,12.785383582543318
STU_0552,Student 552,,Female,2.0,65.17190457760884,78.98087821828608,81.34178610347455,Partial,10.587085786841389,7.243172020096298
STU_0553,Student 553,22.0,Female,1.0,34.38464977326489,22.963203456881132,23.71032173283312,Partial,11.703151409082547,10.461996461974802
STU_0554,Student 554,22.0,Male,3.0,100.0,94.38201610919074,84.6324339050062,Paid,14.543082687677945,11.660923036801844
STU_0555,Student 555,18.0,Male,2.0,66.97314210990118,62.14337661301241,51.850510043568406,Paid,8.565669644070834,9.881234354213209
STU_0556,Student 556,22.0,Male,3.0,60.2667091065296,61.89876475211073,43.01179420817792,Partial,15.616238294645362,11.560925386657402
STU_0557,Student 557,24.0,Male,4.0,67.74987794074718,82.77037478511012,86.43714739739474,Paid,11.009322705116782,10.671352054508574
STU_0558,Student 558,24.0,Female,5.0,63.721118609736514,67.68988665017318,52.644228724973075,Paid,8.5646671429653,8.615573460267319
STU_0559,Student 559,22.0,Male,2.0,60.41940228433742,58.52742587947975,58.57512535768594,Partial,7.335345744275787,8.004674095538865
STU_0560,Student 560,23.0,Male,2.0,57.968081567810685,72.47775006338392,79.58748587283252,Partial,9.246227885958486,9.783838594905303
STU_0561,Student 561,22.0,Male,4.0,72.47765860860102,60.4377377550953,62.93439813698395,Paid,12.921925008712176,11.542008388990109
STU_0562,Student 562,24.0,Female,1.0,78.39026533444901,77.23200368242976,68.55442810622266,Partial,16.630678715871337,14.837687436038944
STU_0563,Student 563,20.0,Male,5.0,78.4487771160098,93.38549554167273,100.0,Partial,12.703413393628729,11.110420628554696
STU_0564,Student 564,21.0,Female,2.0,57.29278190446325,65.23237508132185,60.336717344106816,Partial,12.28860812858357,10.444533366045778
STU_0565,Student 565,19.0,Male,5.0,97.43983146371326,90.44527180203957,74.43534269397968,Paid,10.474810489912947,9.875790354782021
STU_0566,Student 566,20.0,Male,2.0,69.97441289266754,47.28006139366353,43.8753313402242,Paid,10.784491315595131,8.962917424115581
STU_0567,Student 567,22.0,Female,5.0,68.32949709300158,72.99236995492375,80.03393849074045,Paid,10.591802365421431,9.576078995577372
STU_0568,Student 568,23.0,Female,3.0,69.15178103695712,45.471653008412275,37.37868123549075,Paid,14.341491073693158,16.233062962993042
STU_0569,Student 569,18.0,Male,2.0,74.9459755283624,71.75845505799492,82.29664403763857,Paid,14.01619439546891,10.18273967634272
STU_0570,Student 570,22.0,Female,5.0,90.0806982601257,100.0,90.7560872173882,Paid,10.261330888504222,9.573352776493493
STU_0571,Student 571,23.0,Female,1.0,60.75495167366713,69.70633136819487,62.09577304396854,Paid,7.02371131616776,7.736878331544499
STU_0572,Student 572,21.0,Male,3.0,74.46660198090402,44.11179231072151,31.55884412048248,Unpaid,13.869866374176585,11.440589962599493
STU_0573,Student 573,22.0,Female,3.0,80.08315009907633,83.08992266418109,91.29443710707744,Paid,16.352359638379475,12.513701201432948
STU_0574,Student 574,24.0,Female,1.0,84.40878683370072,79.62123811466181,78.98232727359138,Partial,11.935552183292007,11.526256294088004
STU_0575,Student 575,18.0,Female,5.0,100.0,80.89423898911826,69.13709561619058,Partial,13.211296499728215,8.185298047080519
STU_0576,Student 576,23.0,Female,4.0,79.75456866539604,84.77988810242758,80.02536399505433,Paid,10.040136529941199,12.094411210034608
STU_0577,Student 577,,Female,1.0,79.39174368583403,72.01567595397312,35.16186409918478,Unpaid,15.538774573788121,14.034552886178455
STU_0578,Student 578,23.0,Female,5.0,94.06137318558737,86.7783626059949,96.11403096759462,Paid,9.851912614612697,7.440213135180079
STU_0579,Student 579,21.0,Female,1.0,34.07715393257532,35.93783070897612,33.888871034996434,Paid,7.952092746605919,4.437891827398157
STU_0580,Student 580,22.0,Female,1.0,48.26497131725888,38.876703353736616,10.00184554161785,Partial,8.694224341228466,7.392967878331431
STU_0581,Student 581,21.0,Female,2.0,84.65011655597615,86.0861540639746,68.60597676808563,Paid,12.057521220810546,10.543427687551027
STU_0582,Student 582,19.0,Female,5.0,77.83772906490853,68.93785572045951,63.87872696976827,Partial,10.548795031674606,15.434981313218852
STU_0583,Student 583,19.0,Female,4.0,87.06139395571624,78.98447204637812,63.21442293712007,Paid,17.922465228366722,15.047746544131908
STU_0584,Student 584,22.0,Male,2.0,77.854737254499,92.74868379393192,100.0,Partial,18.995640633241802,10.882641018257985
STU_0585,Student 585,24.0,Female,1.0,60.94632089756914,77.36639544327329,82.38927007516715,Paid,10.611815173562983,8.926596576979604
STU_0586,Student 586,21.0,Female,1.0,61.3063079856998,35.676494278560426,39.99092560077485,Partial,8.678797154539227,9.232973704723648
STU_0587,Student 587,18.0,Male,1.0,33.61134473512695,44.817437392825234,13.565274170248777,Paid,6.899370659503849,8.957052438348118
STU_0588,Student 588,23.0,Female,5.0,81.7430745336338,100.0,93.69449902951727,Partial,12.310162169751624,8.525583364254967
STU_0589,Student 589,23.0,Male,5.0,100.0,100.0,91.62860259269132,Partial,12.0,10.730019544045877
STU_0590,Student 590,22.0,Male,2.0,50.235156669069625,58.040852557346405,46.59219910809135,Paid,14.522009254778414,10.825726352168125
STU_0591,Student 591,24.0,Female,4.0,53.55072174258751,37.68975387642905,32.70765050246451,Partial,9.731505030596615,7.658235390093674
STU_0592,Student 592,19.0,Male,2.0,87.2921445380367,96.74185714324972,83.22699865821696,Paid,20.067905793725544,15.55314419026068
STU_0593,Student 593,19.0,Female,3.0,65.24669871303179,52.207913384793045,54.790562180195664,Unpaid,11.722438916008795,12.408973804890042
STU_0594,Student 594,23.0,Female,1.0,52.59777704071414,47.45329954836433,56.651915800417584,Paid,10.070666487467474,11.717415797656976
STU_0595,Student 595,22.0,Female,1.0,55.03075519261161,60.77698754828389,68.94159240936796,Partial,10.230747874117386,11.264146639326444
STU_0596,Student 596,21.0,Male,1.0,71.59166246190075,59.52027226261967,57.8653372420819,Partial,11.149701052167394,9.58011145980317
STU_0597,Student 597,19.0,Male,2.0,40.49832061305664,23.302316012289875,47.293192368291905,Paid,7.923308856287609,10.390753951070817
STU_0598,Student 598,21.0,Female,2.0,61.92744868370154,68.91404846106389,82.59374983507,Paid,9.927302965235626,10.581760358826388
STU_0599,Student 599,24.0,Other,1.0,82.28973345045566,100.0,98.78130155592937,Paid,12.215517523304465,11.37564252755626
STU_0600,Student 600,19.0,Female,2.0,62.7252387350977,81.37375369228965,75.58648716987146,Partial,15.095537562054709,11.324382537623759
STU_0601,Student 601,19.0,Male,5.0,100.0,100.0,100.0,Paid,14.660447149453962,11.336471320043923
STU_0602,Student 602,20.0,Female,5.0,90.30625724900457,100.0,100.0,Paid,10.961779993616606,10.628663869057412
STU_0603,Student 603,19.0,Female,2.0,100.0,100.0,83.07487355410925,Partial,15.712074677766616,17.735786272854313
STU_0604,Student 604,18.0,Female,1.0,54.704927227458306,61.4534306685992,74.48328649934415,Paid,11.874095653628178,11.539532786996869
STU_0605,Student 605,22.0,Male,,72.58071459536909,86.05998218934879,84.20749977266163,Partial,12.746064775744134,10.150655383371495
STU_0606,Student 606,22.0,Female,2.0,57.94981022672294,37.42436384591261,27.09342547879231,Paid,11.974014138303893,9.322228179213061
STU_0607,Student 607,21.0,Female,2.0,24.393454056282394,27.38573354792609,3.6352632370381315,Paid,11.076950323084912,9.554941936230051
STU_0608,Student 608,24.0,Other,3.0,40.66303998440296,39.448816890745306,36.22182255437169,Partial,11.946703735773191,15.327938762984726
STU_0609,Student 609,19.0,Male,5.0,91.2664632368738,92.45000570404225,92.30327468140315,Paid,15.80748603359539,12.105229724905772
STU_0610,Student 610,18.0,Female,4.0,79.07392632994852,72.15334310874668,91.20127495806929,Paid,10.776371870916154,12.201927004678648
STU_0611,Student 611,21.0,Female,4.0,64.47644543118483,72.2837631027983,83.77056879578254,Unpaid,10.78142341395737,9.638855216035973
STU_0612,Student 612,20.0,Male,3.0,33.274701422385654,21.00578127707155,14.01114062055913,Paid,8.339743499075581,9.692240832097049
STU_0613,Student 613,21.0,Female,2.0,46.75073048741023,38.74290654652972,43.41501527716656,Unpaid,8.464420060791985,10.815700578413438
STU_0614,Student 614,21.0,Female,3.0,71.08214427760568,61.273945572824175,71.18893864489806,Unpaid,14.006139511513185,10.859264056136745
STU_0615,Student 615,19.0,Male,3.0,70.76234817761654,83.72154773666458,84.75303639287117,Paid,15.189754050189647,11.312653716789285
STU_0616,Student 616,20.0,Male,1.0,77.45363990275834,77.27778735462044,70.231937446246,Paid,8.975196374628561,12.80533757622494
STU_0617,Student 617,21.0,Female,5.0,57.3719283471421,50.45944325019066,44.07337377526931,Partial,15.378090514057916,14.658231046820552
STU_0618,Student 618,18.0,Male,4.0,66.12363560994193,60.52219018469922,65.14786703018265,Paid,14.935801428538797,14.049245351650855
STU_0619,Student 619,18.0,Female,2.0,92.34225942898429,92.4004686791904,97.35623546549095,Paid,12.123836303790732,12.636470738141194
STU_0620,Student 620,22.0,Male,4.0,64.80046461340947,89.13308839645728,85.61763300729474,Partial,9.972625533507658,10.905463743375961
STU_0621,Student 621,20.0,Female,4.0,55.35217946809881,36.80437442289873,5.37454796225866,Paid,13.451142674072308,15.761122963386285
STU_0622,Student 622,20.0,Male,5.0,83.95757682897943,94.0902267941762,78.60395406668071,Unpaid,8.261462889009731,9.21854804825918
STU_0623,Student 623,22.0,Female,4.0,69.20225553152164,76.28019060198676,83.7164576613321,Paid,12.314056596965086,12.311553032884383
STU_0624,Student 624,21.0,Other,4.0,53.75581726712111,40.51133629041947,14.941280322148963,Paid,7.941710315319679,6.069029300471815
STU_0625,Student 625,20.0,Other,3.0,78.24325441101422,100.0,100.0,Paid,9.203577885821998,7.951867569728517
STU_0626,Student 626,18.0,Female,5.0,92.87553779932588,100.0,100.0,Unpaid,13.247365215139835,9.222044607899836
STU_0627,Student 627,18.0,Male,1.0,35.54461747518832,27.928617926741968,28.421774509940438,Partial,10.958463043899929,13.027358688982263
STU_0628,Student 628,19.0,Female,2.0,96.40005981850445,68.50885992931055,75.68403234005383,Partial,11.994969191435285,5.892404291676143
STU_0629,Student 629,20.0,Male,4.0,50.907875887266435,54.345078404753124,60.690374545059754,Paid,9.988279151893853,9.18951953044148
STU_0630,Student 630,21.0,Male,2.0,35.12206308779598,34.45087931645623,33.048401776061674,Paid,9.82438878630738,3.924781187832445
STU_0631,Student 631,,Male,1.0,66.52123526555418,51.06054129656239,34.57387188549956,Paid,13.14940863478216,9.9121285264273
STU_0632,Student 632,22.0,Male,2.0,36.62073168201449,20.966515529979937,32.573791230720175,Paid,8.010366621782905,8.02328541142772
STU_0633,Student 633,21.0,Female,1.0,22.867436336348987,35.89508434314156,52.78184447974518,Paid,4.782795946174643,10.161140160675409
STU_0634,Student 634,24.0,Female,3.0,83.9489400876492,54.61351647783428,40.11043018692618,Partial,16.7992499511952,14.192880854040514
STU_0635,Student 635,23.0,Male,4.0,75.46159223458946,80.175833560685,63.240773498648615,Paid,13.073454913886755,9.870444410285444
STU_0636,Student 636,19.0,Male,1.0,35.97660921986504,33.16505459020212,31.523491733114028,Unpaid,8.299795321961206,11.281825100444255
STU_0637,Student 637,22.0,Other,2.0,49.00470656710116,56.46202899240275,48.94733384476535,Paid,9.497894021853345,9.784611519986187
STU_0638,Student 638,20.0,Male,4.0,100.0,95.58542485209698,97.32481573456249,Unpaid,13.00830283896184,11.579285136895425
STU_0639,Student 639,19.0,Male,3.0,47.27637379588836,51.67549827479308,66.17142675311771,Paid,11.28169267300162,8.235503320956827
STU_0640,Student 640,20.0,Male,4.0,70.54097747446876,59.39935480653812,32.451309547268174,Paid,9.454941062918262,7.747443103652852
STU_0641,Student 641,24.0,Female,1.0,82.62469396734622,81.88662022474568,100.0,Paid,13.06145463556273,9.880532717890317
